Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 21, 2019",55.98,55.98,53.27,53.85,"93,149,158","908,407,761"
"Mar 20, 2019",54.98,56.74,53.68,55.88,"102,750,635","942,482,083"
"Mar 19, 2019",53.47,55.15,53.35,54.75,"99,715,349","923,303,556"
"Mar 18, 2019",53.59,54,52.7,53.49,"116,998,432","901,892,931"
"Mar 17, 2019",54.71,54.81,52.65,53.54,"117,829,194","902,585,867"
"Mar 16, 2019",53.56,55.37,53.56,54.64,"201,675,917","921,004,516"
"Mar 15, 2019",52.36,53.65,52.26,53.61,"62,767,951","903,543,028"
"Mar 14, 2019",52.05,52.92,51.65,52.35,"63,362,753","882,322,576"
"Mar 13, 2019",51.48,52.33,51.29,52.04,"52,938,688","876,916,617"
"Mar 12, 2019",50.3,51.47,49.49,51.47,"60,080,877","867,231,672"
"Mar 11, 2019",50.89,50.97,49.38,50.24,"72,591,315","846,267,215"
"Mar 10, 2019",50.88,51.01,50.4,50.95,"65,452,521","858,202,872"
"Mar 09, 2019",49.98,51.4,49.82,50.79,"65,485,381","855,474,088"
"Mar 08, 2019",51.24,51.38,49.6,50.02,"74,197,398","842,429,743"
"Mar 07, 2019",50.93,52.1,50.93,51.03,"74,428,190","859,336,369"
"Mar 06, 2019",50.59,50.9,49.58,50.85,"72,310,829","856,197,377"
"Mar 05, 2019",48.5,50.62,47.94,50.55,"72,757,860","851,030,427"
"Mar 04, 2019",50.12,50.46,47.17,48.49,"68,874,657","816,321,458"
"Mar 03, 2019",49.95,50.27,49.46,50.11,"67,035,491","843,385,248"
"Mar 02, 2019",49.6,50.06,49.12,49.98,"63,274,675","841,185,581"
"Mar 01, 2019",49.12,50.16,48.99,49.56,"67,173,812","833,981,003"
"Feb 28, 2019",49.9,50.21,49.04,49.12,"69,184,623","826,452,334"
"Feb 27, 2019",49.64,50,48.73,49.99,"71,709,284","840,927,319"
"Feb 26, 2019",50.1,50.1,49.05,49.41,"69,794,817","831,009,502"
"Feb 25, 2019",48.88,50.19,48.7,50.08,"70,386,153","842,219,065"
"Feb 24, 2019",53.69,56.83,49.01,49.01,"63,487,790","824,146,428"
"Feb 23, 2019",52.62,53.82,51.92,53.81,"74,715,381","904,789,935"
"Feb 22, 2019",50.34,52.71,50.34,52.64,"67,853,125","884,989,938"
"Feb 21, 2019",52.32,52.32,50.15,50.44,"62,868,852","847,771,536"
"Feb 20, 2019",52.25,52.64,50.86,52.11,"62,975,748","875,814,899"
"Feb 19, 2019",51.68,53.6,51.49,52.33,"60,939,332","879,340,059"
"Feb 18, 2019",48.01,52.23,48.01,51.69,"59,009,590","868,564,574"
"Feb 17, 2019",46.87,48.13,46.76,48.07,"50,287,822","807,554,571"
"Feb 16, 2019",47.4,48.44,46.77,46.92,"47,450,869","788,079,701"
"Feb 15, 2019",46.82,48.65,46.59,47.44,"52,421,972","796,744,407"
"Feb 14, 2019",49.32,49.64,46.3,46.86,"59,162,579","786,960,327"
"Feb 13, 2019",49.05,50.74,48.82,49.33,"59,844,237","828,292,669"
"Feb 12, 2019",48.23,49.41,47.46,49.05,"52,799,179","823,516,951"
"Feb 11, 2019",49.91,49.91,47.4,48.27,"52,414,292","810,293,546"
"Feb 10, 2019",48.59,49.83,47.24,49.83,"52,351,662","836,265,589"
"Feb 09, 2019",48.27,48.76,47.93,48.56,"52,421,774","814,857,085"
"Feb 08, 2019",43.25,49.55,43.12,48.12,"58,034,756","807,372,051"
"Feb 07, 2019",43.15,43.78,43.06,43.21,"46,417,590","724,980,002"
"Feb 06, 2019",43.37,43.37,42.41,43.14,"48,141,805","723,735,081"
"Feb 05, 2019",42.72,43.47,42.72,43.34,"45,555,506","726,863,021"
"Feb 04, 2019",42.97,43.11,42.15,42.8,"44,862,786","717,705,755"
"Feb 03, 2019",43.3,43.73,42.58,42.9,"45,359,366","719,406,512"
"Feb 02, 2019",43.67,43.8,42,43.39,"46,606,594","727,418,402"
"Feb 01, 2019",43.67,44.21,42.87,43.72,"36,949,056","732,932,071"
"Jan 31, 2019",44.25,44.56,43.31,43.66,"33,200,067","731,848,375"
"Jan 30, 2019",43.67,44.73,42.76,44.26,"46,618,917","741,813,802"
"Jan 29, 2019",43.58,44.07,42.83,43.71,"50,419,054","732,410,825"
"Jan 28, 2019",46.69,46.69,43.2,43.59,"39,662,233","730,286,575"
"Jan 27, 2019",45.78,46.66,45.41,46.58,"37,895,260","780,207,473"
"Jan 26, 2019",46.86,46.86,45.67,45.73,"33,090,913","765,948,361"
"Jan 25, 2019",45.88,47.11,45.12,46.89,"34,838,080","785,243,218"
"Jan 24, 2019",44.91,46.51,44.62,45.78,"36,027,328","766,615,025"
"Jan 23, 2019",45.94,45.97,44.64,44.88,"32,608,467","751,394,884"
"Jan 22, 2019",44.58,46.04,44.54,45.92,"24,212,367","768,696,101"
"Jan 21, 2019",44.11,44.76,43.72,44.58,"36,435,975","746,108,403"
"Jan 20, 2019",46.09,46.38,44.04,44.11,"33,574,394","738,232,143"
"Jan 19, 2019",45.27,46.56,44.79,46.22,"28,578,356","773,381,169"
"Jan 18, 2019",45.65,45.7,44.88,45.13,"21,365,213","754,975,899"
"Jan 17, 2019",46.16,46.36,44.87,45.65,"27,183,479","763,695,184"
"Jan 16, 2019",44.89,46.19,44.71,46.18,"24,281,060","772,411,706"
"Jan 15, 2019",45.82,46.41,44.71,44.95,"24,204,633","750,562,256"
"Jan 14, 2019",43.11,46.39,43.11,45.91,"18,488,424","766,658,180"
"Jan 13, 2019",45,45.51,42.84,43.11,"16,719,882","719,835,397"
"Jan 12, 2019",45.79,46.05,44.59,45.01,"20,037,124","751,516,993"
"Jan 11, 2019",45.48,46.75,45.12,45.8,"23,562,848","764,824,281"
"Jan 10, 2019",52.73,53.5,44.55,45.5,"24,306,322","759,671,153"
"Jan 09, 2019",53.17,54.55,52.43,52.71,"19,143,630","880,188,905"
"Jan 08, 2019",52.89,54.93,52.6,53.16,"15,133,986","887,562,333"
"Jan 07, 2019",54.93,55.26,52.18,52.83,"15,100,414","882,076,445"
"Jan 06, 2019",49.81,55,49.75,54.88,"16,838,854","916,301,118"
"Jan 05, 2019",50.55,51.65,49.87,49.93,"13,488,431","833,735,767"
"Jan 04, 2019",49.85,50.89,49.42,50.63,"12,125,339","845,363,922"
"Jan 03, 2019",52.33,52.33,49.65,49.82,"12,738,595","831,627,236"
"Jan 02, 2019",48.44,53.2,47.97,52.25,"24,331,239","872,187,905"
"Jan 01, 2019",46.23,48.37,45.65,48.37,"10,174,528","807,214,007"
"Dec 31, 2018",48.44,48.47,45.56,46.23,"11,899,404","771,405,409"
"Dec 30, 2018",48.01,48.89,47.57,48.36,"12,884,901","806,939,516"
"Dec 29, 2018",49.84,50.08,48.11,48.11,"15,781,153","802,611,402"
"Dec 28, 2018",44.48,51.11,44.24,49.77,"18,873,091","830,151,505"
"Dec 27, 2018",49.36,49.37,43.91,44.47,"14,370,278","741,578,775"
"Dec 26, 2018",50.64,52.05,47.66,49.37,"16,360,059","823,316,270"
"Dec 25, 2018",56.4,56.4,48.33,50.59,"17,051,136","843,500,901"
"Dec 24, 2018",52.8,58.17,52.8,56.34,"21,739,807","939,103,272"
"Dec 23, 2018",51.91,54.51,51.67,52.76,"13,916,278","879,305,229"
"Dec 22, 2018",51.79,52.33,50.01,51.73,"13,813,550","861,994,389"
"Dec 21, 2018",54.88,55.78,50.84,51.82,"19,104,638","863,449,627"
"Dec 20, 2018",46.16,55.11,45.99,55.08,"20,425,202","917,561,590"
"Dec 19, 2018",46.99,50.66,46.05,46.31,"16,853,229","771,461,419"
"Dec 18, 2018",43.85,47.48,43.13,46.58,"13,576,157","775,841,297"
"Dec 17, 2018",39.36,44.89,39.24,43.82,"12,214,093","729,771,992"
"Dec 16, 2018",38.87,40.64,38.87,39.34,"10,345,232","655,016,345"
"Dec 15, 2018",39.02,39.37,38.07,38.85,"11,591,710","646,798,250"
"Dec 14, 2018",41.03,42.42,38.99,39.28,"12,444,729","653,878,578"
"Dec 13, 2018",44.05,44.06,40.67,40.96,"11,758,377","681,731,507"
"Dec 12, 2018",42.66,44.97,42.48,43.94,"11,027,516","731,116,978"
"Dec 11, 2018",44.62,44.68,42.49,42.74,"11,705,044","711,055,212"
"Dec 10, 2018",47.51,48.23,44.07,44.6,"13,100,388","742,017,810"
"Dec 09, 2018",45.55,49.27,45.18,47.75,"11,992,076","794,173,848"
"Dec 08, 2018",46.6,49.05,43.85,45.57,"14,219,602","757,913,497"
"Dec 07, 2018",46.5,46.59,42.98,46.46,"17,903,551","772,577,475"
"Dec 06, 2018",51.61,53.55,46.53,46.53,"16,666,075","773,662,072"
"Dec 05, 2018",57,57.12,51.67,51.67,"13,315,061","858,861,666"
"Dec 04, 2018",54.54,58.83,53.89,56.98,"14,305,388","947,031,595"
"Dec 03, 2018",59.4,59.4,53.68,54.84,"15,779,706","911,297,849"
"Dec 02, 2018",59.6,61.81,58.32,59.1,"11,105,556","982,006,148"
"Dec 01, 2018",57.92,61.15,57.13,59.65,"10,636,037","990,924,481"
"Nov 30, 2018",61.33,62.14,56.34,57.79,"14,373,887","959,487,660"
"Nov 29, 2018",63.87,64.75,59.42,61.2,"16,842,316","1,015,978,758"
"Nov 28, 2018",57.42,65.74,57.29,63.52,"18,065,200","1,054,637,959"
"Nov 27, 2018",53.12,58.47,52.39,57.13,"19,314,700","948,508,582"
"Nov 26, 2018",58.13,59.98,52.28,53.22,"21,913,900","883,434,184"
"Nov 25, 2018",58.37,59.35,53.1,58.05,"24,217,900","963,569,317"
"Nov 24, 2018",66.68,68.29,57.97,58.36,"14,215,400","968,483,237"
"Nov 23, 2018",65.68,66.8,62.94,66.63,"16,968,500","1,105,540,676"
"Nov 22, 2018",68.88,70.44,65.64,65.86,"13,864,000","1,092,612,936"
"Nov 21, 2018",66.45,70.24,64.43,68.94,"21,715,400","1,143,620,589"
"Nov 20, 2018",72.32,74.44,63.38,66.49,"29,890,100","1,102,699,340"
"Nov 19, 2018",89.38,89.45,72.49,72.49,"30,858,500","1,202,097,519"
"Nov 18, 2018",88.33,91.47,88.2,89.39,"23,170,800","1,482,156,672"
"Nov 17, 2018",87.13,88.26,85.23,88,"17,386,000","1,458,903,824"
"Nov 16, 2018",88.74,88.98,86.4,87.06,"18,856,700","1,442,961,968"
"Nov 15, 2018",91.14,92.27,80.68,88.67,"33,617,400","1,469,541,281"
"Nov 14, 2018",104.86,104.86,86.56,90.76,"30,182,000","1,503,864,093"
"Nov 13, 2018",105.08,106.28,103.94,105.11,"16,715,400","1,741,372,263"
"Nov 12, 2018",106.96,107.31,105.03,105.14,"14,649,400","1,741,614,395"
"Nov 11, 2018",105.17,106.6,102.68,106.38,"14,920,300","1,761,831,190"
"Nov 10, 2018",106.78,107.21,104.73,105.25,"11,667,700","1,742,820,634"
"Nov 09, 2018",108.42,108.66,105.65,106.89,"13,896,100","1,769,845,299"
"Nov 08, 2018",111.4,111.82,108.34,108.43,"15,042,800","1,794,958,134"
"Nov 07, 2018",112.92,113.65,109.62,111.51,"14,328,200","1,845,744,562"
"Nov 06, 2018",111.76,113.59,110.47,112.89,"16,887,600","1,862,610,990"
"Nov 05, 2018",111.98,112.89,109.5,111.34,"14,464,400","1,842,412,612"
"Nov 04, 2018",106.88,112.07,105.61,111.8,"14,673,200","1,849,573,636"
"Nov 03, 2018",105.77,107.39,104.89,106.87,"10,283,100","1,767,744,445"
"Nov 02, 2018",103.85,106.06,103.57,105.78,"11,916,800","1,749,491,460"
"Nov 01, 2018",104.04,105.56,102.81,103.88,"10,160,300","1,717,819,570"
"Oct 31, 2018",102.73,104.97,102.29,103.83,"13,314,200","1,716,748,936"
"Oct 30, 2018",101.45,102.74,101.04,102.55,"15,187,300","1,695,313,270"
"Oct 29, 2018",104.64,104.9,100.81,101.49,"13,488,400","1,677,434,170"
"Oct 28, 2018",104.14,106.58,102.12,104.98,"19,928,900","1,734,804,636"
"Oct 27, 2018",104.91,105.04,103.78,103.9,"16,064,700","1,716,740,148"
"Oct 26, 2018",106.22,106.66,104.78,105.02,"14,102,000","1,734,945,784"
"Oct 25, 2018",106.96,106.96,105.09,106.32,"12,371,700","1,756,209,752"
"Oct 24, 2018",108.08,109.09,106.56,106.95,"11,786,500","1,766,289,605"
"Oct 23, 2018",105.48,109.75,105.47,108.44,"20,239,100","1,790,639,465"
"Oct 22, 2018",105,106.05,104.05,105.46,"15,874,800","1,741,135,856"
"Oct 21, 2018",103.84,106.14,103.43,105.1,"13,189,200","1,734,894,272"
"Oct 20, 2018",103.76,104.72,103.36,103.78,"14,535,300","1,712,010,536"
"Oct 19, 2018",102.91,104.66,102.63,103.72,"18,523,600","1,711,086,721"
"Oct 18, 2018",105.54,106.62,102.08,102.91,"23,064,100","1,697,724,398"
"Oct 17, 2018",107.65,107.83,104.69,105.36,"22,030,600","1,738,124,804"
"Oct 16, 2018",107.2,108.33,105.92,107.39,"19,815,100","1,771,409,991"
"Oct 15, 2018",100.84,111.27,99.31,107.11,"35,911,700","1,766,412,876"
"Oct 14, 2018",102.15,103.35,100.81,100.91,"13,930,300","1,663,862,341"
"Oct 13, 2018",100.68,102.99,100.68,102.14,"12,537,800","1,683,868,356"
"Oct 12, 2018",100.07,103.64,99.68,100.71,"14,421,900","1,660,059,798"
"Oct 11, 2018",113.58,114.17,100.38,100.38,"24,185,900","1,654,417,117"
"Oct 10, 2018",113.59,113.67,111.03,113.46,"164,644,000","1,869,589,261"
"Oct 09, 2018",114.37,114.93,112.84,113.67,"36,076,800","1,872,832,238"
"Oct 08, 2018",113.57,116.27,112.72,114.28,"107,293,000","1,882,431,753"
"Oct 07, 2018",115.24,115.33,112.63,113.72,"25,004,000","1,872,937,898"
"Oct 06, 2018",114.92,115.3,113.41,115.07,"22,917,000","1,894,916,045"
"Oct 05, 2018",114.47,115.1,113.62,114.88,"20,766,400","1,891,424,973"
"Oct 04, 2018",114.74,116.26,113.45,114.53,"25,737,300","1,885,443,083"
"Oct 03, 2018",116.79,117.6,112.11,114.69,"24,600,100","1,887,628,200"
"Oct 02, 2018",114.4,119.82,112.81,116.83,"31,906,300","1,922,595,949"
"Oct 01, 2018",115.67,117.01,113.11,114.52,"20,659,400","1,884,299,929"
"Sep 30, 2018",114.89,116.72,114.08,116.26,"26,235,500","1,912,556,685"
"Sep 29, 2018",117,117.04,112.46,114.86,"34,176,800","1,889,347,952"
"Sep 28, 2018",119.35,121.55,115.9,117.06,"35,421,800","1,925,043,207"
"Sep 27, 2018",115.12,121.08,113.88,119.25,"38,769,800","1,960,893,408"
"Sep 26, 2018",116.45,117.58,113.2,115.59,"29,067,600","1,900,363,145"
"Sep 25, 2018",115.4,116.4,111.93,116.4,"30,107,600","1,913,350,726"
"Sep 24, 2018",122.34,123.23,115.13,115.48,"32,909,400","1,897,872,569"
"Sep 23, 2018",122.27,127.71,120.82,122.5,"53,467,200","2,012,832,274"
"Sep 22, 2018",123.54,125.21,118,122.22,"29,282,500","2,007,873,773"
"Sep 21, 2018",116.13,124.24,115.77,123.74,"46,774,300","2,032,547,812"
"Sep 20, 2018",109.53,116.3,109.53,116.28,"37,921,600","1,909,698,835"
"Sep 19, 2018",112.49,112.93,106.06,109.51,"35,204,700","1,798,307,971"
"Sep 18, 2018",106.61,113,104.58,112.45,"35,111,400","1,846,166,604"
"Sep 17, 2018",117.5,120.21,107.19,107.19,"40,377,800","1,759,595,564"
"Sep 16, 2018",118.77,118.77,113.78,117.04,"34,245,700","1,920,863,921"
"Sep 15, 2018",116.72,122.22,116.38,119.4,"38,659,300","1,959,235,486"
"Sep 14, 2018",112.13,117.37,109.85,116.97,"43,837,300","1,919,056,982"
"Sep 13, 2018",104.6,116.13,104.6,112.03,"42,702,500","1,837,824,483"
"Sep 12, 2018",105.85,106.01,97.58,104.32,"37,938,300","1,711,015,737"
"Sep 11, 2018",106,109.2,102.17,105.64,"32,241,000","1,732,402,747"
"Sep 10, 2018",105.97,109.15,104.46,105.64,"33,801,900","1,732,077,992"
"Sep 09, 2018",104.29,110.73,101.46,106.22,"38,884,300","1,741,174,254"
"Sep 08, 2018",111.89,114.94,102.17,104.33,"29,966,300","1,709,957,365"
"Sep 07, 2018",117.2,119.75,110.97,111.88,"34,706,300","1,833,388,778"
"Sep 06, 2018",115.55,117.97,108.82,117.49,"47,806,200","1,924,973,099"
"Sep 05, 2018",137.88,140.1,115.06,115.06,"54,877,800","1,884,901,327"
"Sep 04, 2018",135.14,139.79,134.86,137.95,"52,929,600","2,259,421,704"
"Sep 03, 2018",120.11,135.58,119.27,135.56,"53,805,800","2,219,801,766"
"Sep 02, 2018",120.99,124.92,116.67,120.5,"35,711,900","1,972,847,418"
"Sep 01, 2018",116.28,124.19,115.58,120.97,"52,810,000","1,980,323,981"
"Aug 31, 2018",103.2,117.49,102.98,116.66,"57,364,500","1,909,340,829"
"Aug 30, 2018",103.7,105.99,97.17,102.81,"35,257,200","1,682,464,790"
"Aug 29, 2018",107.63,108.13,101.34,103.55,"19,745,900","1,694,267,641"
"Aug 28, 2018",104.54,107.75,102.59,107.52,"22,513,800","1,758,899,674"
"Aug 27, 2018",95.27,104.63,93.55,104.53,"28,849,600","1,709,618,231"
"Aug 26, 2018",92.8,95.3,91.3,95.3,"46,481,300","1,558,438,124"
"Aug 25, 2018",93.66,96.33,92.1,92.54,"17,631,600","1,513,029,695"
"Aug 24, 2018",90.2,94.27,88.63,93.76,"29,263,100","1,532,691,668"
"Aug 23, 2018",89.87,91.38,88.9,90.06,"19,364,700","1,471,976,699"
"Aug 22, 2018",94.95,98.56,88.33,90.08,"21,752,000","1,472,014,016"
"Aug 21, 2018",93.2,96.51,92.25,94.92,"21,602,300","1,550,747,177"
"Aug 20, 2018",98.4,102.05,93.37,93.37,"22,207,700","1,525,302,234"
"Aug 19, 2018",98.21,98.86,95,98.42,"17,273,400","1,607,490,813"
"Aug 18, 2018",99.41,104.9,95.1,98.17,"29,601,700","1,602,981,637"
"Aug 17, 2018",91.01,101.16,90.83,99.2,"25,798,500","1,619,620,931"
"Aug 16, 2018",89.35,92.65,88.95,91.08,"20,515,800","1,486,725,029"
"Aug 15, 2018",84.59,94.02,84.59,89.55,"23,635,100","1,461,496,000"
"Aug 14, 2018",88.03,88.03,79.24,84.18,"31,742,700","1,369,310,134"
"Aug 13, 2018",93.18,97.4,88.13,88.24,"25,503,900","1,435,328,559"
"Aug 12, 2018",93.49,95.62,92.15,93.21,"18,323,700","1,516,148,059"
"Aug 11, 2018",92.18,96.99,88.09,93.62,"30,488,100","1,522,869,462"
"Aug 10, 2018",100.47,101.16,90.82,91.72,"23,751,500","1,492,006,641"
"Aug 09, 2018",94.72,101.94,94.72,100.53,"24,062,700","1,635,340,718"
"Aug 08, 2018",108.04,108.04,93.4,94.53,"31,289,400","1,537,758,378"
"Aug 07, 2018",114.09,117.8,108.04,108.04,"24,304,400","1,757,438,611"
"Aug 06, 2018",117.48,119.88,112.68,113.55,"21,437,100","1,847,003,092"
"Aug 05, 2018",114.06,117.68,111.99,117.27,"20,136,800","1,907,661,637"
"Aug 04, 2018",120.16,121.03,113.46,113.99,"19,018,600","1,854,290,576"
"Aug 03, 2018",122.55,122.55,115.45,120.02,"22,482,600","1,952,313,744"
"Aug 02, 2018",128.04,130.5,121.08,122.79,"24,394,700","1,997,437,586"
"Aug 01, 2018",122.27,129.4,119.94,128.15,"31,815,200","2,084,643,395"
"Jul 31, 2018",131.56,134.15,121.4,122.32,"31,704,100","1,989,710,900"
"Jul 30, 2018",135.57,135.7,128.95,131.8,"28,947,100","2,143,737,114"
"Jul 29, 2018",139.7,141.35,134.63,135.36,"29,691,600","2,201,591,114"
"Jul 28, 2018",140.11,141.27,138.46,139.4,"23,366,000","2,267,284,762"
"Jul 27, 2018",136.82,142.07,135.06,140.06,"27,555,400","2,278,075,753"
"Jul 26, 2018",142.98,144.63,135.96,136.81,"30,321,500","2,224,803,531"
"Jul 25, 2018",145.89,148.3,138.41,142.74,"32,155,300","2,320,680,437"
"Jul 24, 2018",133.84,148.01,132.5,147.4,"41,505,800","2,396,052,739"
"Jul 23, 2018",128.54,140.03,128.54,133.57,"54,845,300","2,170,944,419"
"Jul 22, 2018",131.88,133.28,127.98,128.72,"34,691,600","2,091,722,948"
"Jul 21, 2018",129.82,132.62,127.58,132.13,"22,586,300","2,146,656,580"
"Jul 20, 2018",139.55,139.55,128.82,130.17,"37,618,500","2,114,450,671"
"Jul 19, 2018",139.6,143.68,138.55,139.53,"30,172,600","2,266,122,953"
"Jul 18, 2018",144.07,149.36,138.12,139.77,"30,846,300","2,269,455,916"
"Jul 17, 2018",135.18,146.96,134.99,144.07,"40,091,900","2,338,942,489"
"Jul 16, 2018",123.98,135.38,122.94,135.27,"33,018,400","2,195,714,759"
"Jul 15, 2018",123.13,125.87,121.67,123.96,"22,403,800","2,011,654,080"
"Jul 14, 2018",122.4,123.82,121.05,123.22,"20,547,700","1,999,239,208"
"Jul 13, 2018",120.82,124.65,120.66,122.53,"23,792,500","1,987,706,925"
"Jul 12, 2018",125.45,126.11,118.14,120.24,"28,289,200","1,950,191,681"
"Jul 11, 2018",121.52,129.87,121.52,125.39,"35,463,900","2,033,296,836"
"Jul 10, 2018",135.6,136.86,121.42,121.48,"31,309,100","1,969,531,060"
"Jul 09, 2018",137.93,141.16,135.48,135.73,"33,160,900","2,200,247,171"
"Jul 08, 2018",135.28,140.01,134.49,138.12,"25,550,900","2,238,474,381"
"Jul 07, 2018",133.83,135.63,130.73,135.61,"27,346,900","2,197,415,127"
"Jul 06, 2018",138.38,139.08,131.25,134.04,"32,393,700","2,171,632,012"
"Jul 05, 2018",139.24,141.22,134.87,138.75,"33,014,500","2,247,516,461"
"Jul 04, 2018",138.6,146.5,137.21,138.4,"31,732,500","2,241,297,272"
"Jul 03, 2018",140.12,143.93,137,138.46,"33,954,300","2,241,910,620"
"Jul 02, 2018",130.26,142.86,128.34,140.5,"41,012,600","2,274,505,681"
"Jul 01, 2018",131.05,133.8,126.12,129.77,"32,338,800","2,100,427,300"
"Jun 30, 2018",126.71,135.1,126.69,131.01,"33,426,400","2,119,967,745"
"Jun 29, 2018",117.3,127.84,115.48,126.78,"34,762,700","2,051,160,838"
"Jun 28, 2018",128.85,133.99,114.87,115.81,"48,284,400","1,873,340,096"
"Jun 27, 2018",120.63,130.26,119.7,128.71,"39,016,100","2,081,601,200"
"Jun 26, 2018",126.72,129.62,120.73,120.82,"35,735,700","1,953,595,440"
"Jun 25, 2018",121.18,129.53,120.96,126.76,"37,688,900","2,049,297,664"
"Jun 24, 2018",115.15,124.4,109.01,121.29,"45,338,000","1,960,472,985"
"Jun 23, 2018",110.68,119.27,109.98,115.38,"33,435,900","1,864,528,815"
"Jun 22, 2018",123.46,123.85,107.46,110.6,"40,058,500","1,787,006,077"
"Jun 21, 2018",122.49,124.08,121.45,123.61,"29,272,800","1,996,826,189"
"Jun 20, 2018",126.18,126.35,119.92,122.55,"33,876,600","1,979,240,978"
"Jun 19, 2018",127.38,130.15,124.76,126.22,"34,054,800","2,038,147,760"
"Jun 18, 2018",123.82,129.04,120.42,127.43,"32,087,200","2,057,245,372"
"Jun 17, 2018",126.97,127.18,123.31,124.06,"29,247,600","2,002,540,045"
"Jun 16, 2018",121.75,128.23,121.68,126.83,"31,221,300","2,046,742,740"
"Jun 15, 2018",132.85,133.32,122.78,122.78,"35,999,400","1,980,982,861"
"Jun 14, 2018",121.94,133.56,118.85,132.94,"44,929,500","2,144,563,068"
"Jun 13, 2018",125.88,126.46,113.62,121.85,"44,354,400","1,965,296,223"
"Jun 12, 2018",138.46,138.46,121.15,125.66,"36,656,700","2,026,238,379"
"Jun 11, 2018",139.55,140.19,132.83,138.04,"32,508,500","2,225,536,194"
"Jun 10, 2018",154.99,154.99,132.09,139.51,"46,671,000","2,248,778,356"
"Jun 09, 2018",158.52,160.04,154.96,154.96,"29,964,000","2,497,257,955"
"Jun 08, 2018",164.07,165.24,157.21,158.7,"36,063,500","2,557,090,335"
"Jun 07, 2018",164.68,171.09,163.06,163.91,"40,588,500","2,640,433,787"
"Jun 06, 2018",167.15,167.8,162.08,164.61,"41,766,300","2,651,319,395"
"Jun 05, 2018",160.31,168.69,157.44,167.19,"40,491,500","2,692,332,203"
"Jun 04, 2018",169.07,170.51,157.84,160.09,"39,320,200","2,577,467,106"
"Jun 03, 2018",162.66,176.11,162.66,169.35,"44,074,900","2,726,015,776"
"Jun 02, 2018",157.59,167.27,156.25,162.65,"40,011,500","2,617,565,154"
"Jun 01, 2018",155.89,158.55,152.87,157.54,"29,047,300","2,534,811,386"
"May 31, 2018",154.56,159.17,154.31,155.52,"35,146,100","2,501,878,232"
"May 30, 2018",157.6,161.27,152.87,155.23,"23,704,800","2,496,706,141"
"May 29, 2018",150.04,166.33,147.93,157.57,"51,033,600","2,533,873,619"
